"startTime";"endTime";"Wind power generation - 15 min data"
"2026-03-19T14:45:00.000Z";"2026-03-19T15:00:00.000Z";5121.33
"2026-03-19T15:00:00.000Z";"2026-03-19T15:15:00.000Z";5103.75
"2026-03-19T15:15:00.000Z";"2026-03-19T15:30:00.000Z";5022.75
"2026-03-19T15:30:00.000Z";"2026-03-19T15:45:00.000Z";4915.17
"2026-03-19T15:45:00.000Z";"2026-03-19T16:00:00.000Z";4862.12
"2026-03-19T16:00:00.000Z";"2026-03-19T16:15:00.000Z";4832.48
"2026-03-19T16:15:00.000Z";"2026-03-19T16:30:00.000Z";5009.76
"2026-03-19T16:30:00.000Z";"2026-03-19T16:45:00.000Z";5347.56
"2026-03-19T16:45:00.000Z";"2026-03-19T17:00:00.000Z";5665.78
"2026-03-19T17:00:00.000Z";"2026-03-19T17:15:00.000Z";6084.94
"2026-03-19T17:15:00.000Z";"2026-03-19T17:30:00.000Z";6527.95
"2026-03-19T17:30:00.000Z";"2026-03-19T17:45:00.000Z";6536
"2026-03-19T17:45:00.000Z";"2026-03-19T18:00:00.000Z";6288.71
"2026-03-19T18:00:00.000Z";"2026-03-19T18:15:00.000Z";6400.21
"2026-03-19T18:15:00.000Z";"2026-03-19T18:30:00.000Z";6526.42
"2026-03-19T18:30:00.000Z";"2026-03-19T18:45:00.000Z";6682.6
"2026-03-19T18:45:00.000Z";"2026-03-19T19:00:00.000Z";6583.83
"2026-03-19T19:00:00.000Z";"2026-03-19T19:15:00.000Z";6594.06
"2026-03-19T19:15:00.000Z";"2026-03-19T19:30:00.000Z";6581.94
"2026-03-19T19:30:00.000Z";"2026-03-19T19:45:00.000Z";6564.63
"2026-03-19T19:45:00.000Z";"2026-03-19T20:00:00.000Z";6511.57
"2026-03-19T20:00:00.000Z";"2026-03-19T20:15:00.000Z";6506.42
"2026-03-19T20:15:00.000Z";"2026-03-19T20:30:00.000Z";6317.84
"2026-03-19T20:30:00.000Z";"2026-03-19T20:45:00.000Z";6311.9
"2026-03-19T20:45:00.000Z";"2026-03-19T21:00:00.000Z";6176.61
"2026-03-19T21:00:00.000Z";"2026-03-19T21:15:00.000Z";6080.66
"2026-03-19T21:15:00.000Z";"2026-03-19T21:30:00.000Z";6033.59
"2026-03-19T21:30:00.000Z";"2026-03-19T21:45:00.000Z";5906.38
"2026-03-19T21:45:00.000Z";"2026-03-19T22:00:00.000Z";5826.15
"2026-03-19T22:00:00.000Z";"2026-03-19T22:15:00.000Z";5537.15
"2026-03-19T22:15:00.000Z";"2026-03-19T22:30:00.000Z";5437.02
"2026-03-19T22:30:00.000Z";"2026-03-19T22:45:00.000Z";5395.73
"2026-03-19T22:45:00.000Z";"2026-03-19T23:00:00.000Z";5159.48
"2026-03-19T23:00:00.000Z";"2026-03-19T23:15:00.000Z";5058
"2026-03-19T23:15:00.000Z";"2026-03-19T23:30:00.000Z";4964.9
"2026-03-19T23:30:00.000Z";"2026-03-19T23:45:00.000Z";4957.3
"2026-03-19T23:45:00.000Z";"2026-03-20T00:00:00.000Z";5010.51
"2026-03-20T00:00:00.000Z";"2026-03-20T00:15:00.000Z";4987.31
"2026-03-20T00:15:00.000Z";"2026-03-20T00:30:00.000Z";5026.49
"2026-03-20T00:30:00.000Z";"2026-03-20T00:45:00.000Z";5021.24
"2026-03-20T00:45:00.000Z";"2026-03-20T01:00:00.000Z";4864.92
"2026-03-20T01:00:00.000Z";"2026-03-20T01:15:00.000Z";4492.34
"2026-03-20T01:15:00.000Z";"2026-03-20T01:30:00.000Z";4130.65
"2026-03-20T01:30:00.000Z";"2026-03-20T01:45:00.000Z";3753.92
"2026-03-20T01:45:00.000Z";"2026-03-20T02:00:00.000Z";3296.42
"2026-03-20T02:00:00.000Z";"2026-03-20T02:15:00.000Z";2798.29
"2026-03-20T02:15:00.000Z";"2026-03-20T02:30:00.000Z";2426.83
"2026-03-20T02:30:00.000Z";"2026-03-20T02:45:00.000Z";2266.82
"2026-03-20T02:45:00.000Z";"2026-03-20T03:00:00.000Z";2310.54
"2026-03-20T03:00:00.000Z";"2026-03-20T03:15:00.000Z";2501.56
"2026-03-20T03:15:00.000Z";"2026-03-20T03:30:00.000Z";2793.34
"2026-03-20T03:30:00.000Z";"2026-03-20T03:45:00.000Z";3004.68
"2026-03-20T03:45:00.000Z";"2026-03-20T04:00:00.000Z";3034.14
"2026-03-20T04:00:00.000Z";"2026-03-20T04:15:00.000Z";3017.79
"2026-03-20T04:15:00.000Z";"2026-03-20T04:30:00.000Z";3075.81
"2026-03-20T04:30:00.000Z";"2026-03-20T04:45:00.000Z";3051.77
"2026-03-20T04:45:00.000Z";"2026-03-20T05:00:00.000Z";2973.46
"2026-03-20T05:00:00.000Z";"2026-03-20T05:15:00.000Z";2872.59
"2026-03-20T05:15:00.000Z";"2026-03-20T05:30:00.000Z";2908.62
"2026-03-20T05:30:00.000Z";"2026-03-20T05:45:00.000Z";2889.74
"2026-03-20T05:45:00.000Z";"2026-03-20T06:00:00.000Z";2853.54
"2026-03-20T06:00:00.000Z";"2026-03-20T06:15:00.000Z";2734.86
"2026-03-20T06:15:00.000Z";"2026-03-20T06:30:00.000Z";2411.21
"2026-03-20T06:30:00.000Z";"2026-03-20T06:45:00.000Z";2040.84
"2026-03-20T06:45:00.000Z";"2026-03-20T07:00:00.000Z";1819.53
"2026-03-20T07:00:00.000Z";"2026-03-20T07:15:00.000Z";1694.86
"2026-03-20T07:15:00.000Z";"2026-03-20T07:30:00.000Z";1563.1
"2026-03-20T07:30:00.000Z";"2026-03-20T07:45:00.000Z";1402.92
"2026-03-20T07:45:00.000Z";"2026-03-20T08:00:00.000Z";1301.42
"2026-03-20T08:00:00.000Z";"2026-03-20T08:15:00.000Z";1251.03
"2026-03-20T08:15:00.000Z";"2026-03-20T08:30:00.000Z";1308.69
"2026-03-20T08:30:00.000Z";"2026-03-20T08:45:00.000Z";1376.12
"2026-03-20T08:45:00.000Z";"2026-03-20T09:00:00.000Z";1559.69
"2026-03-20T09:00:00.000Z";"2026-03-20T09:15:00.000Z";1747.01
"2026-03-20T09:15:00.000Z";"2026-03-20T09:30:00.000Z";1745.32
"2026-03-20T09:30:00.000Z";"2026-03-20T09:45:00.000Z";1727.34
"2026-03-20T09:45:00.000Z";"2026-03-20T10:00:00.000Z";1720
"2026-03-20T10:00:00.000Z";"2026-03-20T10:15:00.000Z";1815.45
"2026-03-20T10:15:00.000Z";"2026-03-20T10:30:00.000Z";1956.47
"2026-03-20T10:30:00.000Z";"2026-03-20T10:45:00.000Z";2101.52
"2026-03-20T10:45:00.000Z";"2026-03-20T11:00:00.000Z";2184
"2026-03-20T11:00:00.000Z";"2026-03-20T11:15:00.000Z";2256.45
"2026-03-20T11:15:00.000Z";"2026-03-20T11:30:00.000Z";2291.96
"2026-03-20T11:30:00.000Z";"2026-03-20T11:45:00.000Z";2339.56
"2026-03-20T11:45:00.000Z";"2026-03-20T12:00:00.000Z";2434.11
"2026-03-20T12:00:00.000Z";"2026-03-20T12:15:00.000Z";2664.82
"2026-03-20T12:15:00.000Z";"2026-03-20T12:30:00.000Z";2818.27
"2026-03-20T12:30:00.000Z";"2026-03-20T12:45:00.000Z";2733.43
"2026-03-20T12:45:00.000Z";"2026-03-20T13:00:00.000Z";2796.21
"2026-03-20T13:00:00.000Z";"2026-03-20T13:15:00.000Z";2805.22
"2026-03-20T13:15:00.000Z";"2026-03-20T13:30:00.000Z";2809.43
"2026-03-20T13:30:00.000Z";"2026-03-20T13:45:00.000Z";3040.89
"2026-03-20T13:45:00.000Z";"2026-03-20T14:00:00.000Z";3298.79
"2026-03-20T14:00:00.000Z";"2026-03-20T14:15:00.000Z";3263.29
"2026-03-20T14:15:00.000Z";"2026-03-20T14:30:00.000Z";3329.26
"2026-03-20T14:30:00.000Z";"2026-03-20T14:45:00.000Z";3310.58
"2026-03-20T14:45:00.000Z";"2026-03-20T15:00:00.000Z";3377.02
"2026-03-20T15:00:00.000Z";"2026-03-20T15:15:00.000Z";3354.86
"2026-03-20T15:15:00.000Z";"2026-03-20T15:30:00.000Z";3359.35
"2026-03-20T15:30:00.000Z";"2026-03-20T15:45:00.000Z";3569.28
"2026-03-20T15:45:00.000Z";"2026-03-20T16:00:00.000Z";3694.95
"2026-03-20T16:00:00.000Z";"2026-03-20T16:15:00.000Z";3829.26
"2026-03-20T16:15:00.000Z";"2026-03-20T16:30:00.000Z";4012.83
"2026-03-20T16:30:00.000Z";"2026-03-20T16:45:00.000Z";4411.03
"2026-03-20T16:45:00.000Z";"2026-03-20T17:00:00.000Z";4729.71
"2026-03-20T17:00:00.000Z";"2026-03-20T17:15:00.000Z";5034.83
"2026-03-20T17:15:00.000Z";"2026-03-20T17:30:00.000Z";5345.7
"2026-03-20T17:30:00.000Z";"2026-03-20T17:45:00.000Z";5397.88
"2026-03-20T17:45:00.000Z";"2026-03-20T18:00:00.000Z";5428.23
"2026-03-20T18:00:00.000Z";"2026-03-20T18:15:00.000Z";5583.09
"2026-03-20T18:15:00.000Z";"2026-03-20T18:30:00.000Z";5734.66
"2026-03-20T18:30:00.000Z";"2026-03-20T18:45:00.000Z";5823.5
"2026-03-20T18:45:00.000Z";"2026-03-20T19:00:00.000Z";5806.15
"2026-03-20T19:00:00.000Z";"2026-03-20T19:15:00.000Z";5955.87
"2026-03-20T19:15:00.000Z";"2026-03-20T19:30:00.000Z";6121.55
"2026-03-20T19:30:00.000Z";"2026-03-20T19:45:00.000Z";6050.34
"2026-03-20T19:45:00.000Z";"2026-03-20T20:00:00.000Z";6046.06
"2026-03-20T20:00:00.000Z";"2026-03-20T20:15:00.000Z";6093.8
"2026-03-20T20:15:00.000Z";"2026-03-20T20:30:00.000Z";6122.57
"2026-03-20T20:30:00.000Z";"2026-03-20T20:45:00.000Z";6004.06
"2026-03-20T20:45:00.000Z";"2026-03-20T21:00:00.000Z";5874.53
"2026-03-20T21:00:00.000Z";"2026-03-20T21:15:00.000Z";5991.25
"2026-03-20T21:15:00.000Z";"2026-03-20T21:30:00.000Z";5924.54
"2026-03-20T21:30:00.000Z";"2026-03-20T21:45:00.000Z";5595.17
"2026-03-20T21:45:00.000Z";"2026-03-20T22:00:00.000Z";5399.58
"2026-03-20T22:00:00.000Z";"2026-03-20T22:15:00.000Z";5382.31
"2026-03-20T22:15:00.000Z";"2026-03-20T22:30:00.000Z";5502.29
"2026-03-20T22:30:00.000Z";"2026-03-20T22:45:00.000Z";5558.57
"2026-03-20T22:45:00.000Z";"2026-03-20T23:00:00.000Z";5499.2
"2026-03-20T23:00:00.000Z";"2026-03-20T23:15:00.000Z";5519.03
"2026-03-20T23:15:00.000Z";"2026-03-20T23:30:00.000Z";5606.08
"2026-03-20T23:30:00.000Z";"2026-03-20T23:45:00.000Z";5766.28
"2026-03-20T23:45:00.000Z";"2026-03-21T00:00:00.000Z";5768.89
